YEAR; MONTH; DAY; HOUR; MIN; SEC; LONGITUDE; LATITUDE; DEPTH; EXP(Nm); M0; MAG; Mrr; Mtt; Mpp; Mrt; Mtp; Mpr; Str1; Dip1; Rake1; Str2; Dip2; Rake2
2016;12;20;10; 4;42.40;  84.9000;  37.3000; 26.0;17;2.645;5.5; 0.676;-1.180; 0.500;-0.423; 2.470; 0.004; 171.00;80.00; 178.00; 261.00;88.00;  10.00
2016;12;20;12;33;14.24; 160.9149; -10.1785; 10.0;17;6.470;5.8; 4.103; 0.548;-4.650; 0.097; 1.656;-4.435; 175.42;67.40; 101.00; 328.59;25.01;  65.37
2016;12;20;12;33;18.20; 160.8200; -10.2400; 21.3;18;0.876;5.9; 0.669;-0.042;-0.620; 0.032; 0.286;-0.516; 169.00;63.00; 101.00; 325.00;29.00;  69.00
2016;12;20;13;51;17.20; 119.4700;  16.2500; 14.1;16;7.910;5.2; 5.290; 0.804;-6.090;-1.120; 0.153;-5.360; 188.00;67.00;  99.00; 347.00;24.00;  70.00
2016;12;20;14;44;27.00; 168.3700; -20.7500; 27.8;16;5.083;5.1;-5.630; 3.550; 2.080; 1.470;-0.912; 1.300; 125.00;41.00; -71.00; 280.00;52.00;-106.00
2016;12;20;15; 3;40.80;  69.6000; -24.0000; 14.1;16;3.378;5.0;-2.900; 1.240; 1.660;-0.831;-1.030; 1.860; 149.00;64.00; -84.00; 315.00;27.00;-103.00
2016;12;20;15;21;34.20; 153.5600;  -4.6500;110.8;16;3.463;5.0; 2.560;-1.760;-0.800;-0.982; 1.780; 1.680; 111.00;31.00;  63.00; 321.00;63.00; 105.00
2016;12;20;17;16;39.20; 119.4100;  16.2700; 12.1;17;0.952;5.3; 0.453; 0.116;-0.570;-0.355;-0.037;-0.713; 203.00;75.00; 104.00; 340.00;20.00;  49.00
2016;12;20;20; 7;52.55; 160.7816; -10.1549; 10.4;17;2.170;5.5; 1.526;-0.449;-1.077; 0.597; 0.863;-1.327; 152.56;66.25;  96.68; 316.36;24.62;  75.20
2016;12;20;20; 7;56.50; 160.7700; -10.2400; 19.9;17;2.451;5.5; 1.970;-0.253;-1.720; 0.355; 0.684;-1.400; 163.00;63.00;  94.00; 334.00;27.00;  82.00
2016;12;20;23;22; 1.20; 160.7100; -10.2900; 15.5;16;8.061;5.2; 5.580;-1.040;-4.540; 2.230; 2.130;-5.390; 157.00;68.00;  92.00; 333.00;22.00;  86.00
2016;12;21; 0;17;14.99; 127.9206;  -7.5082;152.0;19;1.180;6.6; 0.702;-0.862; 0.160; 0.536; 0.507; 0.473;  80.35;64.96;  50.81; 322.92;45.40; 143.53
2016;12;21; 0;17;21.00; 127.9300;  -7.6400;161.8;19;1.349;6.7; 0.785;-1.040; 0.250; 0.561; 0.541; 0.583;  77.00;65.00;  49.00; 321.00;47.00; 144.00
2016;12;21; 0;17;36.10; 127.6676;  -7.2566;147.1;19;1.270;6.7; 0.700;-1.005; 0.305; 0.463; 0.526; 0.588;  75.73;64.27;  45.36; 322.00;50.13; 145.56
2016;12;21; 8;28;49.65;-175.9883; -15.0455; 10.0;17;1.310;5.3; 0.541; 0.320;-0.861; 0.344; 1.010; 0.105;  10.87;66.46; 158.16; 109.96;70.06;  25.14
2016;12;21; 8;28;58.70;-176.1600; -14.8600; 14.8;17;1.713;5.4;-0.006; 0.609;-0.600; 0.239; 1.580;-0.116;  11.00;81.00;-178.00; 280.00;88.00;  -9.00
2016;12;21;11;34;10.85; 129.2673;  29.1945; 15.6;16;1.120;4.6;-0.545; 0.377; 0.168;-0.077; 0.484; 0.901;  77.00;32.00; -30.00; 193.00;74.00;-119.00
2016;12;21;16;43;56.77; 145.4081;  21.5138;  8.0;17;7.670;5.9; 1.035; 3.352;-4.387; 3.608;-1.693;-5.215;  52.67;33.73; 171.68; 149.61;85.39;  56.55
2016;12;21;16;44; 0.80; 145.6000;  21.5500; 12.0;18;0.925;5.9;-0.451; 0.520;-0.070; 0.342;-0.535;-0.508;  86.00;34.00;-145.00; 326.00;71.00; -61.00
2016;12;21;22;45;39.30; 153.4300;  -6.0800; 32.1;16;4.189;5.0; 3.920;-3.480;-0.430; 1.870; 0.462;-0.326;  99.00;58.00;  91.00; 278.00;32.00;  89.00
2016;12;21;23;27;41.10; 153.5700;  -5.9200; 28.0;16;4.743;5.1; 3.080;-2.840;-0.230; 3.560;-1.010;-0.013;  85.00;70.00; 100.00; 238.00;23.00;  64.00
2016;12;22; 0;59;31.00; 153.4800;  -5.8300; 21.0;16;2.618;4.9; 3.010;-1.650;-1.360; 1.100;-0.254;-0.210;  77.00;56.00;  99.00; 242.00;35.00;  77.00
2016;12;22; 2;23;32.80; 154.4400;  -6.4800; 26.4;16;6.123;5.1; 5.610;-3.220;-2.400; 1.910; 2.730;-1.610; 130.00;57.00;  90.00; 311.00;33.00;  90.00
2016;12;22; 3; 2;29.30; 125.6900;  11.5800; 25.0;17;2.245;5.5; 0.696; 0.224;-0.920;-0.286; 0.180; 2.070; 170.00;11.00;  88.00; 352.00;79.00;  90.00
2016;12;22; 6; 6; 3.20; 165.0300;  55.2800; 16.2;16;3.721;5.0;-1.690;-0.536; 2.220; 3.490; 0.577;-0.018; 246.00;79.00; -63.00; 357.00;29.00;-156.00
2016;12;22;12;40; 3.70; 153.2600;  47.4600;125.8;16;3.135;4.9;-0.832; 1.580;-0.750; 1.440;-2.320; 0.714; 163.00;57.00; -15.00; 261.00;77.00;-146.00
2016;12;22;16; 5; 9.90; 164.9200;  55.1600; 12.9;17;0.998;5.3;-0.264;-0.649; 0.910; 0.336; 0.427; 0.286; 236.00;83.00; -29.00; 330.00;61.00;-172.00
2016;12;23; 2;27;34.01; 141.6352;  37.3475; 33.8;15;1.810;4.1;-1.199; 0.873; 0.326; 0.660; 1.212;-0.489;  21.00;51.00;-138.00; 261.00;58.00; -48.00
2016;12;23;14;28;31.30; 153.4500;  -5.7200; 16.5;16;2.617;4.9; 2.300;-0.198;-2.100; 1.090;-0.482; 0.799;  31.00;60.00; 108.00; 179.00;35.00;  63.00
2016;12;23;16; 9;34.70; 126.4300;   9.9600; 23.9;16;6.086;5.1; 3.200; 1.490;-4.690; 0.214; 0.703; 4.570;   3.00;70.00;  99.00; 159.00;22.00;  68.00
2016;12;23;17;25; 2.71; 141.8532;  36.7282; 39.7;16;2.060;4.8;-1.948;-0.038; 1.986;-0.184; 0.171;-0.550;   9.00;53.00; -85.00; 181.00;37.00; -96.00
2016;12;23;17;25; 6.60; 141.8800;  36.7900; 31.1;16;3.438;5.0;-3.250; 0.007; 3.240;-0.021; 0.233;-1.110;   3.00;54.00; -91.00; 185.00;36.00; -88.00
2016;12;23;18;17; 2.50; 126.3900;  10.0100; 21.0;16;6.241;5.1; 3.590; 0.389;-3.980;-0.115;-0.052; 4.960; 183.00;19.00;  94.00; 359.00;71.00;  89.00
2016;12;23;19;15;39.20; 124.5500;  -0.3500; 42.1;16;2.817;4.9; 2.350;-0.842;-1.510; 0.092;-1.410; 1.300;  23.00;59.00;  72.00; 234.00;35.00; 117.00
2016;12;23;21; 4;12.09; 141.8360;  36.7347; 53.6;15;2.710;4.2;-2.054;-0.264; 2.318;-0.746;-0.207;-1.375;  14.00;63.00; -71.00; 157.00;32.00;-123.00
2016;12;23;21;28; 8.60; 153.8600;  -6.7800; 19.0;16;2.132;4.8;-2.300; 0.921; 1.380;-0.144;-0.553;-0.708; 139.00;38.00;-105.00; 337.00;53.00; -78.00
2016;12;23;22;32;20.40; 153.6600;  -6.7600; 18.1;16;2.273;4.8;-2.580; 1.670; 0.910;-0.176;-0.202; 0.865; 120.00;52.00; -75.00; 277.00;40.00;-108.00
2016;12;23;23;16;11.26; 129.2735;  29.2013; 13.6;15;1.600;4.1;-0.781; 0.551; 0.230; 0.414;-0.435; 1.434; 182.00;80.00; -72.00; 301.00;20.00;-149.00
2016;12;24; 0;27; 8.30; 153.6200;  -5.8000; 29.6;17;0.957;5.3; 0.741;-0.505;-0.230; 0.372; 0.379;-0.451; 135.00;64.00;  99.00; 296.00;27.00;  73.00
2016;12;24; 1;32;16.04; 153.5754;  -5.2453; 35.0;17;7.040;5.8; 5.984;-0.563;-5.422; 1.881; 3.144;-1.822; 145.36;56.04;  79.73; 343.33;35.30; 104.83
2016;12;24; 1;32;20.00; 153.4300;  -5.3600; 39.1;18;0.956;5.9; 0.810;-0.400;-0.410; 0.327; 0.472;-0.308; 134.00;59.00;  89.00; 316.00;31.00;  92.00
2016;12;24; 3;58;54.68; 153.5166;  -5.1460; 30.0;17;4.940;5.7; 4.015;-0.542;-3.474; 1.542; 2.596;-1.015; 137.63;56.37;  74.96; 343.52;36.48; 111.32
2016;12;24; 3;58;57.70; 153.3700;  -5.3600; 42.0;17;6.685;5.8; 5.740;-3.710;-2.030; 2.560; 3.080;-1.820; 126.00;59.00;  89.00; 308.00;31.00;  92.00
2016;12;24; 9;21;10.75; 141.8290;  36.7213; 55.6;15;2.300;4.2;-2.040; 0.150; 1.890;-0.592; 0.324;-0.987;  20.00;60.00; -81.00; 182.00;31.00;-106.00
2016;12;24; 9;40;12.85; 142.4555;  43.4555;178.7;15;2.390;4.2; 1.858;-0.682;-1.176; 0.606;-1.377; 0.985;  35.00;60.00;  84.00; 226.00;31.00; 100.00
2016;12;24;10;10;16.00; 144.7700;  20.6600; 16.5;16;3.828;5.0;-2.940; 2.020; 0.910;-1.640;-2.320; 0.496; 116.00;59.00;-105.00; 324.00;34.00; -67.00
2016;12;24;11;30;13.00; 144.7900;  20.6600; 12.0;16;6.314;5.1;-4.020; 2.860; 1.160;-3.940;-3.160; 1.510; 114.00;67.00;-103.00; 325.00;26.00; -62.00
2016;12;24;12;10;47.40; 144.7300;  20.6600; 14.3;16;3.819;5.0;-3.110; 1.940; 1.170;-1.540;-1.980; 1.020; 126.00;59.00; -94.00; 313.00;31.00; -84.00
2016;12;24;16;58;27.05; 141.8122;  36.7542; 59.0;15;1.140;4.0;-0.895;-0.096; 0.992;-0.238;-0.251;-0.543;   6.00;61.00; -69.00; 148.00;35.00;-122.00
2016;12;24;19;38;57.70;  60.9000; -29.2000; 13.6;16;3.053;4.9;-2.700; 2.750;-0.050;-0.394; 1.300; 0.430;  82.00;49.00; -72.00; 235.00;45.00;-109.00
2016;12;24;20;42;46.21; 121.6833;  23.8632; 29.1;15;1.750;4.1; 1.639;-0.109;-1.530; 0.449;-0.381; 0.454;  24.00;55.00; 102.00; 184.00;37.00;  74.00
2016;12;24;21;23;46.06; 141.8127;  36.7520; 48.9;15;1.830;4.1;-1.216;-0.205; 1.421;-0.638;-0.517;-0.949;  12.00;66.00; -60.00; 138.00;38.00;-137.00
2016;12;24;22; 3;24.30; 153.3700;  -5.5700; 15.6;16;2.397;4.9; 0.063; 2.020;-2.090;-0.502;-0.723;-0.923;  56.00;83.00;-158.00; 323.00;68.00;  -8.00
2016;12;25;23;27;18.80; 143.4760;  39.7842; 33.0;15;5.640;4.4; 4.062;-0.486;-3.577; 1.669;-1.877; 3.291;  26.00;65.00;  91.00; 204.00;25.00;  88.00
2016;12;25;23;27;21.51; 143.1643;  39.7735; 19.4;15;4.800;4.4;-2.601;-1.435; 4.036;-2.422;-1.026;-1.884;  23.36;67.40; -50.29; 138.19;44.74;-146.92
2016;12;26; 1;23;37.90; 120.8600;  19.2400; 41.4;17;2.029;5.5; 1.770;-0.224;-1.550;-0.482;-0.868;-0.606;  21.00;34.00;  81.00; 211.00;56.00;  96.00
2016;12;26;23;59;50.81;-141.0967;  60.2180;  7.8;15;1.900;4.1; 0.172;-0.618; 0.446; 0.279;-1.667;-0.659;  96.81;71.26; 167.86; 190.76;78.51;  19.14
2016;12;27; 0;17;32.70; 105.8500;  29.4100; 12.0;16;1.546;4.7; 1.340;-0.932;-0.410;-0.321;-0.568; 0.844;  32.00;55.00;  58.00; 259.00;46.00; 127.00
2016;12;27; 2;30;21.60; 160.8600; -10.2100; 31.9;16;6.433;5.1; 5.980;-0.654;-5.330;-0.308; 1.200;-2.780; 174.00;58.00;  98.00; 339.00;33.00;  77.00
2016;12;27;11;48;36.13; 141.0010;  36.3378; 45.7;15;1.820;4.1; 0.815;-1.064; 0.249;-0.055;-1.103; 1.078;  24.00;69.00;  44.00; 276.00;50.00; 153.00
2016;12;27;15;25;32.60; 151.9900;  -3.7100; 14.8;16;6.233;5.1;-1.460; 6.460;-5.000; 1.690; 0.284;-1.570;  45.00;66.00;-172.00; 311.00;83.00; -24.00
2016;12;27;16; 7;21.10; 152.0300;  -3.7600; 12.1;16;2.523;4.9;-0.432; 2.110;-1.680; 1.320;-0.372;-0.989;  50.00;48.00;-174.00; 316.00;86.00; -42.00
2016;12;27;20;12;19.90; 129.2160;  32.4975;  2.8;15;2.090;4.1;-0.206; 1.866;-1.660; 0.225; 1.107;-0.000;  29.00;85.00; 178.00; 119.00;88.00;   5.00
2016;12;27;20;56;23.30;  55.7600;  37.0400; 13.0;16;1.561;4.7; 0.031; 0.074;-0.100; 0.189; 1.520;-0.300;   2.00;84.00;-170.00; 271.00;80.00;  -7.00
2016;12;27;22;38; 6.60; 153.7300;  -5.9500; 14.5;16;5.135;5.1; 4.140; 1.000;-5.140; 0.549;-1.940;-1.150;  33.00;42.00; 114.00; 181.00;53.00;  70.00
2016;12;27;23;20;56.10;  26.5283;  45.7144; 97.0;17;3.860;5.7; 3.684;-2.351;-1.333;-0.544; 2.021; 0.299; 129.56;40.45;  92.46; 306.33;49.60;  87.91
2016;12;27;23;20;58.10;  26.5800;  45.7400; 95.7;17;3.302;5.6; 2.990;-1.720;-1.270;-0.613; 1.890; 0.567; 131.00;38.00;  89.00; 312.00;52.00;  90.00
2016;12;27;23;37;18.20;  73.5400; -27.5700; 15.0;17;0.976;5.3;-0.331; 0.297; 0.030;-0.625;-0.205;-0.726;  47.00;85.00; -99.00; 289.00;10.00; -28.00
2016;12;28; 2;46; 8.79; 147.4933;  43.5188; 29.0;15;4.820;4.4; 0.929; 1.665;-2.594; 3.954;-1.688; 0.660;  65.00;83.00; 126.00; 164.00;36.00;  12.00
2016;12;28; 4;31; 4.50;  83.7600; -42.8000; 24.4;16;3.301;4.9;-0.454; 3.030;-2.570;-0.498;-0.210; 1.640; 134.00;78.00; -28.00; 231.00;62.00;-166.00
2016;12;28;12;38;49.65; 140.4421;  36.8604;  7.0;17;8.770;5.9;-5.692; 3.546; 2.146;-0.225;-1.357; 7.088; 166.01;73.75; -76.97; 306.43;20.72;-127.71
2016;12;28;12;38;49.04; 140.5742;  36.7202; 10.8;17;9.000;5.9;-8.236; 2.844; 5.392;-0.806;-2.264; 5.008; 160.00;62.00; -82.00; 324.00;29.00;-105.00
2016;12;28;12;38;54.70; 140.5200;  36.8200; 12.0;18;0.792;5.9;-0.771; 0.256; 0.510; 0.172;-0.316; 0.214; 162.00;50.00; -69.00; 311.00;44.00;-114.00
2016;12;28;14;24;26.60; 143.9600;  -5.0400;118.8;17;1.016;5.3;-0.185;-0.653; 0.830;-0.501; 0.141; 0.425;  46.00;50.00; -12.00; 144.00;81.00;-139.00
2016;12;29; 2;46;12.21; 141.4005;  37.2673; 23.6;15;1.220;4.0;-1.237; 0.467; 0.770; 0.197; 0.517; 0.155;  34.00;39.00; -94.00; 220.00;51.00; -87.00
2016;12;29; 4;41;10.92; 140.5570;  36.7805;  8.0;15;1.010;3.9;-0.917; 0.205; 0.712; 0.007;-0.353; 0.441; 164.00;58.00; -78.00; 322.00;34.00;-108.00
2016;12;29; 7;18;41.25; 128.7710;  26.1748; 29.2;15;2.330;4.2; 1.946;-0.369;-1.577; 0.141;-1.585; 0.257;  33.00;49.00;  88.00; 216.00;41.00;  92.00
2016;12;29;17;33;19.00; 152.9200;  -5.6900; 21.9;16;5.022;5.1; 3.900;-3.740;-0.150; 3.250;-0.009;-0.266;  93.00;65.00;  92.00; 267.00;25.00;  85.00
2016;12;29;21;30;20.70; 170.1100; -21.0500;197.4;16;8.066;5.2;-0.615;-1.270; 1.890; 0.176; 7.740;-1.610; 264.00;78.00;  -1.00; 354.00;89.00;-168.00
2016;12;29;22;30;19.30; 118.6639;  -9.0279; 79.0;18;2.520;6.2; 0.886; 0.455;-1.341; 0.797; 1.181; 1.714;  11.36;77.01; 126.53; 118.25;38.47;  21.19
2016;12;29;22;30;21.30; 118.7400;  -9.1600; 98.4;18;3.119;6.3; 0.925; 1.300;-2.220; 0.932; 1.480; 1.720;  19.00;78.00; 137.00; 120.00;48.00;  16.00
2016;12;30; 0;24;40.14; 144.3188;  36.9823; 62.0;15;1.360;4.0;-1.359; 0.403; 0.956; 0.069; 0.417; 0.482;  33.00;35.00; -81.00; 202.00;55.00; -97.00
2016;12;30; 0;30;51.24; 122.0727;  24.7878; 70.9;15;8.050;4.5; 1.193; 1.009;-2.202;-0.397;-5.621;-5.582;  83.00;45.00; 174.00; 177.00;86.00;  45.00
2016;12;30; 1;53;22.00; 139.9640;  29.4938;422.3;15;9.830;4.6;-5.496; 5.420; 0.076;-3.027;-6.570;-3.798;  90.00;59.00;-140.00; 338.00;57.00; -37.00
2016;12;30; 3; 3;46.59; 142.2687;  38.6848; 39.4;15;3.200;4.3; 2.243;-0.370;-1.873; 1.722;-0.864; 1.488;  41.00;68.00; 103.00; 190.00;25.00;  61.00
2016;12;30; 7;10; 6.40; 126.5200;   2.0700; 24.0;16;4.788;5.1; 1.750;-1.480;-0.260;-1.090; 1.260; 4.210;  98.00;20.00;  31.00; 339.00;80.00; 107.00
2016;12;30; 8;33;10.42; 141.9703;  38.8905; 49.3;14;6.310;3.8; 2.433; 1.131;-3.564; 3.063;-0.268; 4.527;  31.00;78.00; 108.00; 154.00;22.00;  35.00
2016;12;30;12;56;16.00;-177.5300; -30.4600; 39.9;17;2.093;5.5; 1.860;-0.128;-1.740; 0.155;-0.553; 0.895;  14.00;58.00;  86.00; 201.00;32.00;  96.00
2016;12;30;19;48;44.90; 152.9500;  -5.6200; 21.9;16;4.444;5.0; 3.600;-3.260;-0.340; 2.810; 0.014; 0.309;  86.00;65.00;  87.00; 273.00;25.00;  96.00
2016;12;30;20; 8;26.82; 141.4590;  37.3732;  9.1;16;3.340;4.9;-2.820;-0.548; 3.368;-0.887; 0.719;-0.232;  27.67;51.34; -65.80; 171.94;44.58;-117.13
2016;12;30;20; 8;27.65; 141.4098;  37.3550; 27.4;16;4.550;5.0;-4.452; 0.181; 4.271;-0.424; 1.200; 0.071;  21.00;46.00; -82.00; 190.00;45.00; -98.00
2016;12;30;20; 8;29.80; 141.4000;  37.3600; 14.6;16;5.828;5.1;-5.770; 0.614; 5.160;-0.712; 1.640; 0.811;  27.00;43.00; -77.00; 189.00;48.00;-102.00
2016;12;30;20; 8;32.20; 141.4211;  37.3777; 11.5;16;5.530;5.1;-4.466;-0.384; 4.849;-1.705; 1.125;-2.176;  25.36;60.24; -74.89; 176.82;33.06;-114.51
2016;12;30;21; 8;42.10; 145.9400;  13.1300; 29.3;16;2.737;4.9; 0.289;-0.885; 0.590; 0.610; 2.410; 0.846;  84.00;74.00;  16.00; 349.00;74.00; 164.00
2016;12;31; 5;21;20.20; 177.2000;  51.9300; 62.8;16;3.320;4.9;-2.560;-1.010; 3.580;-0.725; 0.803;-0.546;  28.00;54.00; -65.00; 170.00;43.00;-120.00
2016;12;31;21; 8; 5.14; 128.6918;  26.2250; 38.6;15;6.770;4.5; 5.032;-1.743;-3.289; 2.451;-4.430; 1.767;  50.00;59.00; 102.00; 208.00;33.00;  71.00
2016;12;31;21;44; 1.60; 153.6900;  -6.2400; 22.1;16;2.641;4.9; 2.790;-1.670;-1.120; 0.612; 0.627;-0.842; 130.00;56.00;  96.00; 299.00;34.00;  81.00
2017; 1; 1;14;12; 5.72; 128.5907;   3.6359; 11.0;16;8.840;5.2; 6.872; 0.827;-7.698;-0.667;-2.044; 4.462;   0.65;60.81;  76.53; 206.81;31.90; 112.63
2017; 1; 1;14;12; 9.70; 128.5600;   3.7100; 27.4;17;1.661;5.4; 1.750;-0.246;-1.510;-0.277;-0.019; 0.197; 188.00;42.00; 102.00; 353.00;49.00;  80.00
2017; 1; 1;14;13;34.14; 128.2355;   3.5887; 10.0;16;9.950;5.3; 9.037;-2.116;-6.920; 0.555;-0.177; 5.634;   4.00;62.67;  91.26; 181.25;27.36;  87.56
2017; 1; 1;14;13;38.10; 128.6000;   3.6300; 19.3;17;1.625;5.4; 1.560;-0.201;-1.360; 0.262;-0.121; 0.653;  12.00;58.00;  96.00; 181.00;33.00;  81.00
2017; 1; 2; 3;21;38.30; 161.8900; -10.7400; 41.2;16;3.386;5.0; 2.130;-1.020;-1.110;-1.130; 2.560;-0.655; 167.00;53.00; 140.00; 284.00;59.00;  45.00
2017; 1; 2;10;15;20.60; 179.2700; -23.2700;568.5;18;0.952;5.9;-0.792; 0.625; 0.160; 0.175;-0.631; 0.028; 138.00;43.00; -71.00; 293.00;50.00;-106.00
2017; 1; 2;10;22;18.60; 155.1000;  -9.6800; 23.7;16;6.455;5.1;-1.570;-0.951; 2.520; 2.370; 5.630; 1.810;  81.00;88.00;  23.00; 350.00;67.00; 178.00
2017; 1; 2;13;14; 2.83; 179.2383; -23.2513;551.6;18;3.930;6.3;-1.303; 2.749;-1.446;-0.827;-1.769;-2.444;  73.04;61.76;-149.43; 327.43;63.38; -31.95
2017; 1; 2;13;14; 7.80; 179.2900; -23.2900;572.8;18;3.748;6.3;-0.977; 2.600;-1.620;-0.812;-1.880;-2.290;  72.00;64.00;-152.00; 330.00;65.00; -29.00
2017; 1; 2;16;11; 0.95; 142.5512;  38.9602; 53.1;15;2.990;4.3;-0.532; 2.661;-2.129;-0.238;-0.856; 1.497; 141.00;76.00; -28.00; 239.00;62.00;-165.00
2017; 1; 2;18;35;21.24; 136.4727;  34.0212;384.6;16;3.710;5.0;-0.883; 3.092;-2.209; 0.648;-1.129;-2.115;  62.00;54.00;-164.00; 322.00;77.00; -37.00
2017; 1; 2;19;23;28.83; 121.0665;  23.2018;  0.0;15;1.520;4.1;-0.283; 0.758;-0.475; 1.013;-0.570; 0.765; 147.00;35.00; -11.00; 246.00;84.00;-125.00
2017; 1; 2;21; 2;26.20; 108.7400;  -9.2400; 32.4;17;1.266;5.3; 0.889;-0.992; 0.100; 0.819; 0.197;-0.118;  99.00;65.00;  89.00; 281.00;25.00;  93.00
2017; 1; 2;21;24;20.61; 142.0005;  41.2084; 55.0;15;6.760;4.5; 2.209; 1.191;-3.401; 3.491; 0.380; 4.939;  30.15;80.43; 109.40; 145.43;21.55;  26.93
2017; 1; 2;21;24;20.84; 142.0302;  41.1947; 58.1;15;7.640;4.5; 4.202;-0.356;-3.846; 2.447;-1.667; 5.782;  23.00;73.00;  91.00; 201.00;17.00;  88.00
2017; 1; 3; 4;38;38.79; 131.2292;  30.5678; 30.1;15;6.550;4.5; 1.115; 0.778;-1.893; 4.012;-2.680; 4.545;  45.00;80.00; 101.00; 175.00;15.00;  41.00
2017; 1; 3; 9; 9; 2.08;  92.0177;  24.0151; 32.0;17;2.600;5.5;-0.112;-1.456; 1.568; 0.007; 2.118;-0.033; 162.24;89.97; 179.27; 252.24;89.27;   0.03
2017; 1; 3; 9; 9; 3.10;  92.0300;  23.9800; 24.5;17;3.153;5.6;-0.082;-2.420; 2.500;-0.167; 1.960; 0.141;  64.00;86.00;  -2.00; 154.00;88.00;-176.00
2017; 1; 3;10;49;39.30; 148.0400;  -8.3500; 76.3;16;3.358;5.0; 2.450;-2.100;-0.340;-0.182;-2.550; 0.675;  31.00;53.00;  56.00; 259.00;49.00; 126.00
2017; 1; 3;12;13;44.53; 142.2462;  38.7007; 38.5;15;1.700;4.1;-0.202; 0.160; 0.042; 1.130; 0.005; 1.254;  80.00; 3.00; -52.00; 222.00;87.00; -92.00
2017; 1; 3;18;49;55.60;  94.5600;  23.2900; 96.6;16;3.525;5.0;-0.106;-2.860; 2.970;-1.180;-0.805;-1.370;  37.00;88.00; -31.00; 128.00;59.00;-178.00
2017; 1; 3;21;52;30.67; 176.0518; -19.3733; 12.0;19;1.760;6.8;-1.195;-0.353; 1.548; 0.080; 1.050;-0.064;  10.48;47.11;-109.17; 217.53;46.21; -70.54
2017; 1; 3;21;52;37.70; 176.0000; -19.2800; 17.3;19;3.135;6.9;-3.020; 0.393; 2.620;-0.220; 1.320; 0.004;  29.00;46.00; -84.00; 201.00;44.00; -96.00
2017; 1; 3;22;40;16.60; 176.0800; -19.1300; 14.5;18;1.365;6.0;-1.380; 0.287; 1.100;-0.036; 0.498; 0.130;  29.00;43.00; -85.00; 202.00;47.00; -95.00
2017; 1; 4; 1; 6;15.90; 167.0000; -17.7900; 28.9;17;3.732;5.6;-1.490;-0.895; 2.380;-0.586; 2.810; 1.360;  71.00;59.00; -19.00; 171.00;73.00;-148.00
2017; 1; 4; 3;10;54.00; 175.9500; -19.2300; 14.0;17;1.350;5.4;-1.380; 0.309; 1.070; 0.170; 0.402; 0.270;  22.00;38.00; -93.00; 205.00;52.00; -88.00
2017; 1; 4; 4; 1;24.30; 176.1700; -18.9700; 12.0;17;1.574;5.4;-1.310;-0.152; 1.460;-0.687; 0.269;-0.079;  32.00;54.00; -59.00; 167.00;46.00;-125.00
2017; 1; 4; 5;36;13.10; 175.8800; -19.3100; 12.0;17;1.088;5.3;-1.110; 0.402; 0.710;-0.196; 0.401; 0.247;  47.00;44.00; -71.00; 201.00;49.00;-107.00
2017; 1; 4; 5;58;48.10; 175.8900; -19.2800; 12.0;17;0.746;5.2;-0.756; 0.169; 0.580; 0.002; 0.290; 0.022;  28.00;44.00; -89.00; 206.00;46.00; -91.00
2017; 1; 4; 7; 7;20.52; 121.7633;  23.9358; 56.0;15;2.280;4.2; 1.625;-1.452;-0.173; 0.971;-0.265; 1.407;  50.00;69.00;  72.00; 273.00;27.00; 129.00
2017; 1; 4;14;12;55.30;  83.8700;  30.4300; 18.7;16;1.973;4.8; 0.576;-1.490; 0.910; 0.284;-1.430;-0.419; 108.00;76.00; 163.00; 202.00;73.00;  15.00
2017; 1; 4;15;15; 3.87; 126.6970;  27.2048; 28.0;15;1.430;4.0;-0.787; 0.843;-0.056; 0.537; 0.758;-0.753;  28.00;54.00;-142.00; 274.00;60.00; -42.00
2017; 1; 4;15;43;59.64; 140.9426;  36.9020; 53.4;16;5.930;5.1; 5.033;-1.704;-3.328;-1.847;-2.782;-2.083;  34.29;31.06;  85.77; 219.22;59.03;  92.54
2017; 1; 4;15;43;59.18; 140.9783;  36.8617; 55.9;16;6.010;5.1; 2.986;-1.253;-1.733;-2.219;-2.866;-4.146;  64.00;22.00; 123.00; 209.00;72.00;  78.00
2017; 1; 4;15;44; 0.60; 140.9300;  36.9700; 60.2;16;6.237;5.1; 3.000;-1.030;-1.970;-2.030;-4.180;-3.800;  71.00;29.00; 134.00; 204.00;70.00;  69.00
2017; 1; 4;17;35;13.34; 141.3350;  37.1302; 26.0;14;9.800;3.9;-9.854; 3.602; 6.252; 0.723; 4.411; 1.231;  37.00;41.00; -89.00; 216.00;49.00; -91.00
2017; 1; 4;17;53;20.71; 141.3125;  37.1515; 10.0;16;6.600;5.1;-6.498; 0.595; 5.903;-0.171; 1.958; 1.013;  22.39;41.19; -83.70; 194.04;49.12; -95.49
2017; 1; 4;17;53;20.51; 141.3588;  37.1232; 26.5;16;8.900;5.2;-8.573; 0.838; 7.736; 0.029; 3.209; 1.445;  25.00;41.00; -85.00; 198.00;49.00; -95.00
2017; 1; 4;17;53;22.70; 141.3200;  37.1700; 12.0;17;0.962;5.3;-0.880; 0.113; 0.760; 0.175; 0.381; 0.253;  21.00;36.00; -96.00; 208.00;54.00; -86.00
